id,name,code,area,lat,lng
148024,仁和41右11右15,Q0182CD68,東區,22.9700895,120.2382219
148025,?,Q0182CE34,東區,22.9706299,120.2379263
148026,富南28左11,Q0182CE56,東區,22.9708114,120.2381203
148027,富南28左10-1,Q0182CE58,東區,22.970992,120.2381193
148028,仁和41右11右16,Q0182CE93,仁德區,22.9705424,120.2385119
148029,仁和41右11右13左1 A1,Q0182DC06,仁德區,22.9690078,120.2386181
148030,仁和41右11右13左1 A2,Q0182DC46,仁德區,22.9690097,120.2390081
148031,仁和41右11右13左1 A3,Q0182DC76,仁德區,22.9690111,120.2393007
148032,富南28左12左1 C2,Q0182DD47,仁德區,22.9700029,120.2390026
148033,富南28左16,Q0182DD87,仁德區,22.9700048,120.2393926
148034,富南28左11-1,Q0182DE06,仁德區,22.9708138,120.2386079
148035,富南28左11-2,Q0182DE3716,仁德區,22.9709597,120.2389094
148036,富南28左12左1 C1,Q0182DE40,仁德區,22.9702738,120.239001
148037,富南28左12左1,Q0182DE43,仁德區,22.9705447,120.2389995
148038,富南28左12,Q0182DE46,仁德區,22.9708156,120.238998
148039,富南28左15,Q0182DE80,仁德區,22.9702757,120.2393911
148040,富南28左14,Q0182DE83,仁德區,22.9705466,120.2393896
148041,富南28左13,Q0182DE87,仁德區,22.9709078,120.2393876
148042,富南28左15 A1,Q0182DE90,仁德區,22.9702762,120.2394886
148043,仁和41右11右13左1 A4,Q0182EC27,仁德區,22.9691037,120.2397878
148044,富南28左15 A2,Q0182EE20,仁德區,22.9702776,120.2397812
148045,?,Q0182GA13,仁德區,22.9669454,120.2416527
148046,?,Q0182GA52,仁德區,22.966857,120.2420433
148047,?,Q0182GA72,仁德區,22.9668579,120.2422383
148048,?,Q0182GA82,仁德區,22.9668584,120.2423358
148049,?,Q0182GD38,仁德區,22.9701068,120.2418301
148050,?,Q0182GD59,仁德區,22.970198,120.2420246
148051,東和7左2右5,Q0182GE94,仁德區,22.9706514,120.2424122
148052,?,Q0182HC47,仁德區,22.9691186,120.2429083
148053,?,Q0182HE13,仁德區,22.970562,120.2426077
148054,東和7左2右4,Q0182HE15,仁德區,22.9707426,120.2426067
148055,東和7左2右3,Q0182HE3751,仁德區,22.9709334,120.2428495
148056,東和7左2右2,Q0182HE39,仁德區,22.9711048,120.2427998
148057,文華1,Q0182HE93,仁德區,22.9705658,120.2433879
148058,文華1-1,Q0182HE9301,仁德區,22.9705748,120.2433878
148059,仁和36右8左1,Q0183AA10,東區,22.9711614,120.2357778
148060,仁和36左3右1左6,Q0183AA14,東區,22.9715225,120.2357758
148061,仁和36左3右1左7,Q0183AA43,東區,22.9714337,120.2360689
148062,仁和36左3右1左8,Q0183AA73,東區,22.9714351,120.2363614
148063,?,Q0183AD19,東區,22.974683,120.235758
148064,?,Q0183AE04,東區,22.975134,120.235658
148065,?,Q0183AE09,東區,22.9755855,120.2356554
148066,仁和36左3右1左8 C1,Q0183BA13,東區,22.9714369,120.2367515
148067,富南28左8左4,Q0183BA27,東區,22.9717986,120.236847
148068,富南28左8左3左1,Q0183BA49,東區,22.9719802,120.237041
148069,?,Q0183BA54,東區,22.9715291,120.2371411
148070,富南28左8左3右1,Q0183BA55,東區,22.9716194,120.2371406
148071,富南28左8左3,Q0183BA57,東區,22.9718,120.2371396
148072,富南28左8左1右1,Q0183BA86,東區,22.9717111,120.2374326
148073,富南28左8左2,Q0183BA87,東區,22.9718014,120.2374321
148074,富南28左8左1左1,Q0183BA98,東區,22.9718922,120.2375291
148075,富南28左8左1左2右2,Q0183BB4269,東區,22.9723326,120.2370976
148076,富南28左8左1左2右1,Q0183BB82,東區,22.9722529,120.2374296
148077,富南28左8左1左3,Q0183BB83,東區,22.9723432,120.2374291
148078,富南28左8左1左4,Q0183BB87,東區,22.9727044,120.2374271
148079,富南28左7左1左1,Q0183BB89,東區,22.972885,120.237426
148080,富南28左8左1左2,Q0183BB91,東區,22.9721631,120.2375276
148081,,Q0183BC33,東區,22.9732439,120.2369364
148082,富南28左7左1左2,Q0183BC82,東區,22.9731559,120.2374245
148083,富南25左6,Q0183BD74,東區,22.974239,120.2373209
148084,富南25左5,Q0183BD76,東區,22.9744196,120.2373199
148085,富南25左4-1,Q0183BD79,東區,22.9746905,120.2373184
148086,?,Q0183BE45,東區,22.9752309,120.2370228
148087,?,Q0183BE65,東區,22.9752319,120.2372178
148088,富南25左4,Q0183BE72,東區,22.9749614,120.2373169
148089,富南25左3,Q0183BE74,東區,22.975142,120.2373158
148090,富南25左2,Q0183BE77,東區,22.9754129,120.2373143
148091,富南28左8左1,Q0183CA17,東區,22.9718028,120.2377247
148092,富強28左9,Q0183CA4301,東區,22.9714521,120.2380192
148093,富南28左9左1,Q0183CA45,東區,22.9716236,120.2380183
148094,富南28左8,Q0183CA47,東區,22.9718042,120.2380172
148095,富南28左7,Q0183CA49,東區,22.9719848,120.2380162
148096,富南28左10,Q0183CA51,東區,22.9712629,120.2381178
148097,富南28左10 A1,Q0183CA61,仁德區,22.9712634,120.2382153
148098,富南28左10 A2,Q0183CA81,仁德區,22.9712643,120.2384104
148099,富南28左9右1,Q0183CA86,仁德區,22.9717158,120.2384078
148100,富南28左8左1左2左1,Q0183CB02,東區,22.9722539,120.2376246
148101,,Q0183CC26,東區,22.973519,120.2378126
148102,富南28左5,Q0183CC29,東區,22.9737899,120.2378111
148103,?,Q0183CD1401,東區,22.97425,120.237711
148104,富南28左4-1,Q0183CD20,東區,22.9738802,120.2378106
148105,富南28左4,Q0183CD22,東區,22.9740608,120.2378095
148106,富南28左3,Q0183CD24,東區,22.9742414,120.2378085
148107,富南28左2,Q0183CD29,東區,22.9746929,120.237806
148108,?,Q0183CD48,仁德區,22.9746035,120.2380015
148109,富南28左1-1,Q0183CE33,東區,22.9750546,120.2379015
148110,?,Q0183CE40,東區,22.9747841,120.2380005
148111,?,Q0183CE43,東區,22.975055,120.237999
148112,富南28左1,Q0183CE46,東區,22.9753259,120.2379975
148113,?,Q0183CE4601,東區,22.9753349,120.2379974
148114,?,Q0183CE88,仁德區,22.9755084,120.2383866
148115,富強66右1,Q0183CE89,仁德區,22.9755987,120.2383861
148116,富強66右1 B1,Q0183CE9796,仁德區,22.9754732,120.2385721
148117,富南28左9右1 C1,Q0183DA16,仁德區,22.9717172,120.2387004
148118,富南28左10 A3,Q0183DA22,仁德區,22.9713565,120.2387999
148119,富南28左9右1 C2,Q0183DA26,仁德區,22.9717177,120.2387979
148120,富南28左10 A4,Q0183DA42,仁德區,22.9713574,120.238995
148121,富南28左10 A5,Q0183DA62,仁德區,22.9713584,120.23919
148122,?,Q0183FD69,仁德區,22.9747088,120.2411217
148123,富強76右1,Q0183FE5157,仁德區,22.9749524,120.2410716
148124,富強76右2,Q0183FE5376,仁德區,22.975124,120.2410902
148125,富強76右2-1,Q0183FE66,仁德區,22.9753409,120.2411182
148126,富強76右2-2,Q0183FE6705,仁德區,22.9754763,120.2411175
148127,富強76右2-3,Q0183FE6917,仁德區,22.9756751,120.2411261
148128,富強76右1 B1,Q0183FE7103,仁德區,22.974917,120.2412181
148129,?,Q0183GE41,仁德區,22.9748931,120.2419009
148130,?,Q0183GE60,仁德區,22.9748038,120.2420965
148131,?,Q0183GE81,仁德區,22.974895,120.242291
148132,?,Q0183HA01,仁德區,22.971284,120.2425062
148133,東和7左2左1,Q0183HA37,仁德區,22.9718272,120.2427957
148134,東和7左2左1-1,Q0183HA39,仁德區,22.9720078,120.2427947
148135,東和7左2右1-2,Q0183HA42,仁德區,22.9713761,120.2428958
148136,東和7左2右1,Q0183HA43,仁德區,22.9714664,120.2428953
148137,東和7左2,Q0183HA45,仁德區,22.971647,120.2428943
148138,東和7左1,Q0183HA85,仁德區,22.9716489,120.2432843
148139,東和7左2左2,Q0183HB42,仁德區,22.9722791,120.2428907
148140,東和7左2左3,Q0183HB64,仁德區,22.9724606,120.2430848
148141,東和7左2左3 B1,Q0183HB6401,仁德區,22.9724697,120.2430847
148142,東和7左2左4,Q0183HB68,仁德區,22.9728218,120.2430828
148143,東和7左2左5 C1A1,Q0183HC54,仁德區,22.9733632,120.2429822
148144,?,Q0183HC76,仁德區,22.9735447,120.2431762
148145,東和7左2左5,Q0183HC81,仁德區,22.9730937,120.2432763
148146,東和7左2左5 C1,Q0183HC83,仁德區,22.9732743,120.2432753
148147,?,Q0183HC85,仁德區,22.9734549,120.2432743
148148,富強81右1,Q0183HD08,仁德區,22.974625,120.2424876
148149,?,Q0183HD75,仁德區,22.9743574,120.2431717
148150,?,Q0183HD77,仁德區,22.974538,120.2431707
148151,?,Q0184AA02,東區,22.9758564,120.2356539
148152,?,Q0184AA04,東區,22.976037,120.2356529
148153,?,Q0184AA05,東區,22.9761273,120.2356524
148154,富強66右5 B3,Q0184AA07,東區,22.9763079,120.2356514
148155,富南48右10左6 B1,Q0184AA88,東區,22.976402,120.236431
148156,富強66右5 B2,Q0184AA96,東區,22.9762219,120.2365296
148157,富強48右9 B3,Q0184AB63,東區,22.9768526,120.2362335
148158,,Q0184AB6301,東區,22.9768616,120.2362334
148159,富強48右9 B2,Q0184AB68,東區,22.977304,120.2362309
148160,?,Q0184AB82,東區,22.9767632,120.236429
148161,富南48右10左4左1,Q0184AB92,東區,22.9767637,120.2365265
148162,富南48右10左3左1,Q0184AB95,東區,22.9770346,120.236525
148163,富南48右10左1左1,Q0184AB99,東區,22.9773958,120.236523
148164,富強48右6,Q0184AC21,東區,22.9775731,120.2358393
148165,富強48右7,Q0184AC22,東區,22.9776634,120.2358388
148166,富強48右8,Q0184AC42,東區,22.9776643,120.2360338
148167,富強48右9 B1,Q0184AC60,東區,22.9774846,120.2362299
148168,富強48右9,Q0184AC62,東區,22.9776652,120.2362289
148169,富強48右10,Q0184AC72,東區,22.9776657,120.2363264
148170,富南48右10左1,Q0184AC91,東區,22.9775764,120.236522
148171,富南48右10左6,Q0184BA07,東區,22.9763126,120.2366266
148172,,Q0184BA39,東區,22.9764946,120.2369181
148173,富南25左1,Q0184BA60,東區,22.9756834,120.2372153
148174,富南48右10左5,Q0184BB00,東區,22.9765835,120.2366251
148175,富南48右10左4,Q0184BB0302,東區,22.9768725,120.2366234
148176,富南48右10左3,Q0184BB06,東區,22.9771253,120.236622
148177,富南48右10左2,Q0184BB08,東區,22.9773059,120.236621
148178,富南48右10左3右1,Q0184BB26,東區,22.9771263,120.2368171
148179,富南48右10左1右1,Q0184BB29,東區,22.9773972,120.2368156
148180,富南48右10左4右1,Q0184BB32,東區,22.9767655,120.2369166
148181,富南48右10左3右2,Q0184BB56,東區,22.9771277,120.2371096
148182,富南48右10左1右2,Q0184BB69,東區,22.977399,120.2372056
148183,富南48右11,Q0184BC13,東區,22.9777579,120.236716
148184,富南48右12,Q0184BC43,東區,22.9777593,120.2370086
148185,富南48右12左1,Q0184BC9426,東區,22.9779062,120.2375149
148186,富南48右12左4 A1,Q0184BD92,東區,22.9785743,120.2374916
148187,富南48右17,Q0184BD96,東區,22.9789355,120.2374896
148188,富強66右1-1,Q0184CA80,仁德區,22.975689,120.2383856
148189,富強66右2,Q0184CA95,東區,22.976141,120.2384805
148190,富強66右3,Q0184CA99,仁德區,22.9765022,120.2384785
148191,富強66右5,Q0184CB87,仁德區,22.9772241,120.2383769
148192,富強66右4,Q0184CB91,仁德區,22.9766828,120.2384775
148193,富南48右12左2,Q0184CC14,東區,22.9778529,120.2376907
148194,富南48右12左3,Q0184CC18,東區,22.9782141,120.2376887
148195,富南48右12左4,Q0184CD10,東區,22.9783947,120.2376877
148196,富南48右12左5,Q0184CD13,東區,22.9786656,120.2376862
148197,富南48右12左6,Q0184CD26,東區,22.9789369,120.2377822
148198,富強66右5 B1,Q0184DB27,仁德區,22.977226,120.238767
148199,富光24 A2,Q0184DE60,仁德區,22.9793047,120.2391455
148200,富光24 A1,Q0184DE64,仁德區,22.9796659,120.2391435
148201,富光24,Q0184DE68,仁德區,22.9800271,120.2391415
148202,富光25,Q0184EE07,仁德區,22.9799387,120.2395321
148203,富光25-1 B1,Q0184EE16,仁德區,22.9798488,120.2396301
148204,富光25-1,Q0184EE17,仁德區,22.9799391,120.2396296
148205,富光26,Q0184EE36,仁德區,22.9798498,120.2398251
148206,富光26-1,Q0184EE56,仁德區,22.9798507,120.2400202
148207,富光27,Q0184EE75,仁德區,22.9797614,120.2402158
148208,富光28,Q0184EE85,仁德區,22.9797618,120.2403133
148209,富強76右4 A1,Q0184FA4499,仁德區,22.976144,120.2410064
148210,富強76右3,Q0184FA6187,仁德區,22.975856,120.2411934
148211,富強76右4,Q0184FA7462,仁德區,22.9760821,120.2412701
148212,富強76右4-1,Q0184FA8614,仁德區,22.976281,120.2413178
148213,富強76右5,Q0184FA8815,仁德區,22.9764706,120.2413167
148214,富強76右5-1,Q0184FB8126,仁德區,22.9767506,120.2413249
148215,富強76右6,Q0184FB8328,仁德區,22.9769493,120.2413238
148216,富強76右6-1,Q0184FB88,仁德區,22.9773284,120.2413022
148217,富強76右7,Q0184FB8936,仁德區,22.977473,120.2413306
148218,富強76右8 A3,Q0184FC35,仁德區,22.9779582,120.240811
148219,富強76右8 A2,Q0184FC64,仁德區,22.9778693,120.2411041
148220,富強76右8,Q0184FC8283,仁德區,22.9777171,120.241378
148221,富強76右8 A1,Q0184FC83,仁德區,22.9777799,120.2412996
148222,富強76右8-1,Q0184FC8301,仁德區,22.9777889,120.2412996
148223,富強76右9,Q0184FC9661,仁德區,22.9780606,120.2414541
148224,富強76右9 C1,Q0184FC9797,仁德區,22.9782052,120.2414826
148225,富光29,Q0184FE1405,東區,22.9797181,120.2406061
148226,富光30,Q0184FE30,仁德區,22.9793127,120.2408034
148227,富光31,Q0184FE70,仁德區,22.9793145,120.2411935
148228,富強76右8左1,Q0184GC02,仁德區,22.9776905,120.2414952
148229,富強76右8左1-1,Q0184GC32,仁德區,22.9776919,120.2417878
148230,富強76右8左2,Q0184GC62,仁德區,22.9776933,120.2420803
148231,富光32,Q0184GE00,仁德區,22.9793159,120.2414861
148232,富光32-1,Q0184GE3186,仁德區,22.9794622,120.2418559
148233,富強76右8左3,Q0184HC11,仁德區,22.9776054,120.2425685
148234,富強76右8左4 A1,Q0184HC46,仁德區,22.9780583,120.2428585
148235,富強76右8左4,Q0184HC53,仁德區,22.9777878,120.2429576
148236,富強76右8左4 A2,Q0184HD42,仁德區,22.9786001,120.2428555
148237,後崁13右5右6,Q0185AA06,東區,22.9807326,120.2356265
148238,後崁13右5右5,Q0185AA26,東區,22.9807335,120.2358215
148239,後崁13右5右4,Q0185AA56,東區,22.9807349,120.2361141
148240,,Q0185AA59,東區,22.9810058,120.2361126
148241,富光8左2,Q0185AB02,東區,22.9812744,120.2356234
148242,富光8左1,Q0185AB32,東區,22.9812758,120.235916
148243,富光7,Q0185AB42,東區,22.9812763,120.2360135
148244,富光6,Q0185AB46,東區,22.9816375,120.2360115
148245,富光5,Q0185AB47,東區,22.9817278,120.236011
148246,富光8,Q0185AB4716,東區,22.981782,120.2360204
148247,富農27右4,Q0185AC15,東區,22.9824487,120.2357143
148248,?,Q0185AC34,東區,22.9823594,120.2359099
148249,富光4,Q0185AC40,東區,22.9819987,120.2360095
148250,富農27右5,Q0185AC45,東區,22.9824502,120.2360069
148251,?,Q0185AC55,東區,22.9824506,120.2361044
148252,富農23右2,Q0185AD15,東區,22.9833517,120.2357092
148253,富農21右2,Q0185AD2725,東區,22.9835781,120.235825
148254,富農15右2左4,Q0185AD76,東區,22.9834449,120.2362939
148255,富農15右2左5,Q0185AD82,東區,22.9830841,120.2363935
148256,富農18右2,Q0185AE20,東區,22.9838037,120.2358042
148257,富農18右1,Q0185AE24,東區,22.9841649,120.2358022
148258,富農18右1右1,Q0185AE29,東區,22.9846164,120.2357997
148259,富農15右2左2,Q0185AE64,東區,22.9841668,120.2361923
148260,富農15右2左1,Q0185AE68,東區,22.984528,120.2361903
148261,富農15右2左3,Q0185AE70,東區,22.9838061,120.2362919
148262,?,Q0185BB19,東區,22.9819117,120.2366926
148263,?,Q0185BB20,東區,22.9810994,120.2367947
148264,?,Q0185BB23,東區,22.9813703,120.2367932
148265,富農15右2左6,Q0185BD03,東區,22.9831754,120.236588
148266,後甲9右10左1左2,Q0185BD19,東區,22.9837176,120.2366825
148267,後甲9右10左2,Q0185BD27,東區,22.9835375,120.236781
148268,富農15右2左7,Q0185BD53,東區,22.9831777,120.2370757
148269,後甲9右10左1右1,Q0185BD56,東區,22.9834486,120.2370741
148270,後甲9右10左1左1,Q0185BD59,東區,22.9837195,120.2370726
148271,富農15右2左7-1,Q0185BD63,東區,22.9831782,120.2371732
148272,後甲9右11,Q0185BD65,東區,22.9833588,120.2371722
148273,後甲9右10左1,Q0185BD67,東區,22.9835394,120.2371712
148274,後甲9右10,Q0185BD69,東區,22.98372,120.2371701
148275,後甲9右10右1,Q0185BD87,東區,22.9835403,120.2373662
148276,後甲9右9左1,Q0185BE62,東區,22.9839909,120.2371686
148277,後甲9右9,Q0185BE63,東區,22.9840812,120.2371681
148278,後甲9右8,Q0185BE76,東區,22.9843526,120.2372641
148279,後甲9右7,Q0185BE78,東區,22.9845331,120.2372631
148280,後甲9右5,Q0185BE79,東區,22.9846234,120.2372626
148281,後甲9右9右1,Q0185BE82,東區,22.9839918,120.2373637
148282,後甲9右10右2,Q0185CD27,東區,22.9835422,120.2377563
148283,?,Q0185CD36,東區,22.9834524,120.2378544
148284,?,Q0185CD38,東區,22.983633,120.2378533
148285,後甲9右10右3,Q0185CD57,東區,22.9835436,120.2380489
148286,?,Q0185CD76,東區,22.9834543,120.2382445
148287,?,Q0185CD78,東區,22.9836349,120.2382435
148288,後甲9右10右4,Q0185CD87,東區,22.983545,120.2383415
148289,後甲9右10右4右3,Q0185CE22,東區,22.9839937,120.2377538
148290,?,Q0185CE26,東區,22.9843549,120.2377518
148291,後甲9右10右4右2,Q0185CE52,東區,22.9839951,120.2380464
148292,?,Q0185CE66,東區,22.9843568,120.2381419
148293,後甲9右10右4右1,Q0185CE82,東區,22.9839965,120.238339
148294,富光23,Q0185DA30,東區,22.9802063,120.2388479
148295,後甲9右10右4右1,Q0185DD07,東區,22.983546,120.2385366
148296,,Q0185GC4701,東區,22.9826679,120.2418575
148297,富農15,Q0186AA02,東區,22.9848864,120.2356031
148298,?,Q0186AA15,東區,22.9851577,120.2356991
148299,富農15右1,Q0186AA33,東區,22.9849781,120.2358952
148300,富農15右2,Q0186AA53,東區,22.984979,120.2360902
148301,富農15右3,Q0186AA63,東區,22.9849795,120.2361877
148302,,Q0186AB05,東區,22.9860602,120.2355965
148303,富農12,Q0186AB12,東區,22.9857898,120.2356955
148304,?,Q0186AB66,東區,22.9861534,120.2361811
148305,?,Q0186AB96,東區,22.9861548,120.2364737
148306,?,Q0186AC01,東區,22.986602,120.2355934
148307,富農6右1左1,Q0186AC20,東區,22.9865127,120.235789
148308,富農6右1,Q0186AC24,東區,22.9868739,120.235787
148309,富農6右1右1,Q0186AC2401,東區,22.9868829,120.2357869
148310,富農6右2,Q0186AC44,東區,22.9868748,120.235982
148311,富農6右3 B1,Q0186AC60,東區,22.9865146,120.2361791
148312,富農6右3,Q0186AC64,東區,22.9868758,120.2361771
148313,?,Q0186AC7901,東區,22.9873368,120.236272
148314,?,Q0186AD26,東區,22.9879575,120.2357809
148315,?,Q0186AD56,東區,22.9879589,120.2360734
148316,?,Q0186AD58,東區,22.9881395,120.2360724
148317,?,Q0186AE37,東區,22.9889512,120.2358728
148318,?,Q0186AE68,東區,22.9890429,120.2361649
148319,後甲9右3,Q0186BA66,東區,22.9852551,120.2371615
148320,後甲9右4,Q0186BA72,東區,22.9848943,120.2372611
148321,?,Q0186BA78,東區,22.9854361,120.237258
148322,,Q0186BB24,東區,22.9859756,120.2367673
148323,後甲9右2,Q0186BB60,東區,22.9856163,120.2371595
148324,?,Q0186BB8401,東區,22.9859874,120.2373525
148325,後甲4右2左2,Q0186BC66,東區,22.9870611,120.2371514
148326,後甲4右2左1,Q0186BC69,東區,22.987332,120.2371498
148327,後甲4右3左3,Q0186BC90,東區,22.9865207,120.237447
148328,後甲4右3左2,Q0186BC95,東區,22.9869722,120.2374445
148329,後甲4右3左1,Q0186BC98,東區,22.9872431,120.2374429
148330,後甲4右1,Q0186BD4001,東區,22.9874303,120.2369542
148331,後甲4右4右3右6,Q0186BD48,東區,22.9881437,120.2369502
148332,後甲4右2,Q0186BD60,東區,22.9874222,120.2371493
148333,後甲4右4右2右4,Q0186BD74,東區,22.9877839,120.2372448
148334,後甲4右4右3右5,Q0186BD79,東區,22.9882354,120.2372423
148335,後甲4右4右2右3,Q0186BD84,東區,22.9877844,120.2373424
148336,後甲4右4右3右4,Q0186BD89,東區,22.9882359,120.2373398
148337,後甲4右3,Q0186BD91,東區,22.987514,120.2374414
148338,後甲4右4右3右3,Q0186BD99,東區,22.9882364,120.2374374
148339,後甲4右4右2右2,Q0186CD05,東區,22.9878756,120.2375369
148340,後甲4右4右3右2,Q0186CD09,東區,22.9882368,120.2375349
148341,後甲4右4,Q0186CD21,東區,22.9875154,120.237734
148342,後甲4右4右2右1,Q0186CD25,東區,22.9878766,120.237732
148343,後甲4右4右2,Q0186CD35,東區,22.987877,120.2378295
148344,後甲4右4右2-1,Q0186CD37,東區,22.9880576,120.2378285
148345,後甲4右4右1,Q0186CD40,東區,22.987426,120.2379296
148346,後甲4右4右1-1,Q0186CD43,東區,22.9876969,120.2379281
148347,?,Q0186CD4301,東區,22.9877059,120.237928
148348,?,Q0186CD45,東區,22.9878775,120.2379271
148349,後甲4右5,Q0186CD5280,東區,22.9876074,120.2381041
148350,後甲4右4右3右1,Q0186CE10,東區,22.9883276,120.2376319
148351,?,Q0186CE21,東區,22.9884184,120.2377289
148352,後甲4右4右3,Q0186CE31,東區,22.9884188,120.2378265
148353,後甲4右4右3左1,Q0186CE50,東區,22.9883295,120.238022
148354,?,Q0186CE80,東區,22.9883309,120.2383146
148355,?,Q0186CE81,東區,22.9884212,120.2383141
148356,?,Q0186DC56,東區,22.98707,120.2390045
148357,?,Q0187AA76,東區,22.9897658,120.2362583
148358,精三4左3左2 A4,Q0187AB29,東區,22.9909373,120.2357641
148359,精三4左3左2 A3,Q0187AB46,東區,22.9906674,120.2359607
148360,精三4左3左2 A2,Q0187AB87,東區,22.9907596,120.2363503
148361,精三4左3左2 A1,Q0187AB97,東區,22.99076,120.2364478
148362,精三4左3左2,Q0187BB16,東區,22.9906707,120.2366434
148363,?,Q0187BB22,東區,22.9903099,120.236743
148364,精三4左5,Q0187BB4601,東區,22.9906811,120.236936
148365,精三4左4-1,Q0187BB47,東區,22.9907624,120.2369355
148366,精三4左4,Q0187BB4901,東區,22.990952,120.2369344
148367,?,Q0187CB41,東區,22.9902253,120.2379139
148368,精三10左3 A2,Q0187EB98,東區,22.9908691,120.2403487
148369,精三10左3 A1,Q0187EC71,東區,22.991139,120.2401521
148370,?,Q0187FA15,東區,22.9896961,120.2405503
148371,?,Q0187FA35,東區,22.9896971,120.2407454
148372,?,Q0187FB10,東區,22.9901476,120.2405478
148373,精三10左3 A2A1,Q0187FB31,東區,22.9902389,120.2407423
148374,精三10左3 A3,Q0187FB3906,東區,22.9910154,120.240738
148375,精三10左3 A4,Q0187FB6958,東區,22.9910351,120.2410793
148376,崑專52左13 C5,Q0187GE74,東區,22.9932253,120.2420912
148377,崑專52左13 C4,Q0187GE76,永康區,22.9934059,120.2420902
148378,崑專62左18 C1,Q0187HC68,東區,22.9917847,120.242977
148379,崑專62左18,Q0187HD90,東區,22.9919667,120.2432686
148380,崑專62左17,Q0187HD93,永康區,22.9922376,120.2432671
148381,崑專62左16,Q0187HD97,永康區,22.9925988,120.2432651
148382,崑專62左15,Q0187HE81,永康區,22.9929595,120.2431656
148383,崑專62左14,Q0187HE84,永康區,22.9932304,120.2431641
148384,崑專62左13-1,Q0187HE88,永康區,22.9935916,120.243162
148385,崑專52左9-1,Q0188EA5983,永康區,22.9945969,120.2400157
148386,崑專52左10,Q0188EA89,永康區,22.9945709,120.2402304
148387,,Q0188EB43,永康區,22.9949302,120.2398382
148388,,Q0188EB47,永康區,22.9952914,120.2398362
148389,崑專52左3,Q0188EE4800,東區,22.9980907,120.2398205
148390,崑專52左2,Q0188EE4914,東區,22.9982171,120.2398296
148391,崑專52左3-2右1,Q0188EE8626,永康區,22.9979662,120.2402309
148392,崑專52左11,Q0188FA29,永康區,22.9945728,120.2406206
148393,崑專52左12,Q0188FA69,永康區,22.9945746,120.2410107
148394,崑專52左11右1,Q0188FB21,永康區,22.9947534,120.2406195
148395,崑專52左13 A1,Q0188FB9341,永康區,22.9949464,120.2413403
148396,崑專62左8左4 A1,Q0188FC96,永康區,22.9961111,120.2412947
148397,崑專52左3-2右1-1,Q0188FE07,永康區,22.9980032,120.2404063
148398,崑專52左3-2右2 A1,Q0188FE39,永康區,22.9981852,120.2406979
148399,崑專52左3-2右2,Q0188FE47,永康區,22.9980051,120.2407964
148400,崑專52左3-2右3,Q0188FE78,永康區,22.9980968,120.2410885
148401,崑專52左3-2右4,Q0188FE99,永康區,22.998188,120.2412831
148402,崑專52左13,Q0188GA08,永康區,22.9944862,120.2414013
148403,崑專52左13 C1,Q0188GA36,永康區,22.994307,120.241695
148404,崑專52左13 A1A1,Q0188GA38,永康區,22.9944876,120.241694
148405,崑專52左13 C3,Q0188GA70,永康區,22.9937671,120.2420881
148406,崑專52左13 C2,Q0188GA74,永康區,22.9941283,120.2420861
148407,崑專52左13 A2,Q0188GB16,永康區,22.9952091,120.2414948
148408,崑專52左13 B1,Q0188GB2246,永康區,22.9949027,120.2416331
148409,崑專62左8左4,Q0188GC09,永康區,22.9963825,120.2413907
148410,崑專62左8左3,Q0188GC49,永康區,22.9963843,120.2417809
148411,崑專62左8左2,Q0188GC67,永康區,22.9962047,120.241977
148412,崑專62左8左4 B1,Q0188GD02,永康區,22.9966534,120.2413892
148413,崑專62左8左4 B3,Q0188GD05,永康區,22.9969243,120.2413877
148414,崑專62左8左4 B2,Q0188GD23,永康區,22.9967446,120.2415838
148415,崑專62左8左3 B1,Q0188GD42,永康區,22.9966552,120.2417794
148416,崑專62左8左3 B2,Q0188GD45,永康區,22.9969261,120.2417779
148417,崑專62左8左3 B3,Q0188GD46,永康區,22.9970164,120.2417774
148418,崑專52左3-2右5 B1,Q0188GE04,永康區,22.997737,120.2413832
148419,崑專52左3-2右5,Q0188GE09,永康區,22.9981885,120.2413806
148420,崑專62左3 B2,Q0188GE44,永康區,22.9977388,120.2417733
148421,崑專62左2 B1,Q0188GE88,永康區,22.9981019,120.2421615
148422,崑專62左3 B1,Q0188GE95,永康區,22.9978315,120.2422605
148423,崑專62左9-1左4,Q0188HA06,永康區,22.9943103,120.2423777
148424,崑專62左9-1左3,Q0188HA08,永康區,22.9944909,120.2423767
148425,崑專62左12,Q0188HA68,永康區,22.9944937,120.2429619
148426,崑專62左13,Q0188HA72,永康區,22.9939523,120.2430625
148427,崑專62左9-1左2,Q0188HB01,永康區,22.9947618,120.2423752
148428,崑專62左9-1左1,Q0188HB05,永康區,22.995123,120.2423732
148429,?,Q0188HB09,永康區,22.9954842,120.2423712
148430,崑專62左10,Q0188HB54,永康區,22.995035,120.2428614
148431,崑專62左9-1,Q0188HB55,永康區,22.9951253,120.2428609
148432,崑專62左10-1,Q0188HB61,永康區,22.9947646,120.2429604
148433,崑專62左8左1,Q0188HC15,永康區,22.9960264,120.2424657
148434,崑專62左7,Q0188HC39,永康區,22.9963885,120.2426587
148435,崑專62左9,Q0188HC40,永康區,22.9955763,120.2427608
148436,崑專62左8-1,Q0188HC42,永康區,22.9957569,120.2427598
148437,崑專62左8,Q0188HC46,永康區,22.9961181,120.2427578
148438,崑專62左6,Q0188HD16,永康區,22.9970197,120.2424601
